"","pano_id","geometry","direction"
"2856","TMX7316010203-000220_pano_0001_000008","4.92683630158571 52.3659709541737",1
"2857","TMX7316010203-000220_pano_0001_000009","4.92675913567301 52.3660471552431",2
"2858","TMX7316010203-000220_pano_0001_000010","4.92665711809264 52.3661131336911",4
"2859","TMX7316010203-000220_pano_0001_001498","4.91168285699428 52.3665307823586",1
"2860","TMX7316010203-000220_pano_0001_001499","4.91155501563631 52.3665565115042",4
"2861","TMX7316010203-000220_pano_0001_001503","4.91105778146652 52.3667312154229",1
"2862","TMX7316010203-000252_pano_0000_001223","4.90308089083575 52.348697477276",3
"2863","TMX7316010203-000259_pano_0008_001006","4.85657317239079 52.351684461159",1
"2864","TMX7316010203-000241_pano_0000_001920","4.99992990474422 52.3503365966976",1
"2865","TMX7316010203-000259_pano_0008_001641","4.85753760326546 52.3411066476205",2
"2866","TMX7316010203-000259_pano_0008_001642","4.857682702485 52.3411216943194",3
"2867","TMX7316010203-000259_pano_0008_001643","4.85780358122287 52.3411695803893",2
"2868","TMX7316010203-000259_pano_0008_001644","4.85786871935981 52.3412482278964",1
"2869","TMX7316010203-000231_pano_0002_000356","4.9239778453056 52.3596482434109",3
"2870","TMX7316010203-000231_pano_0002_000357","4.92411583903663 52.3596769225087",2
"2871","TMX7316010203-000231_pano_0002_000362","4.9247873506855 52.3598404207498",2
"2872","TMX7316010203-000311_pano_0000_007009","4.8776845207244 52.412505561741",3
"2873","TMX7316010203-000288_pano_0003_000725","4.82703811452263 52.3626033223558",4
"2874","TMX7316010203-000288_pano_0003_000726","4.82704170707297 52.3625137267755",3
"2875","TMX7316010203-000249_pano_0000_000134","4.93023780230648 52.3659564639221",3
"2876","TMX7316010203-000276_pano_0000_000245","4.86437551685261 52.3704207764201",2
"2877","TMX7316010203-000276_pano_0000_000246","4.86425010020056 52.3704691986558",4
"2878","TMX7316010203-000276_pano_0000_000252","4.86354168844054 52.3707936200445",2
"2879","TMX7316010203-000276_pano_0000_000253","4.8634156700382 52.3708357428729",4
"2880","TMX7316010203-000276_pano_0000_000254","4.86332115896089 52.3707833150678",4
"2881","TMX7316010203-000276_pano_0000_000255","4.86340805069287 52.3707017918561",3
"2882","TMX7316010203-000264_pano_0001_003523","4.85321474161223 52.3600692972545",4
"2883","TMX7316010203-000264_pano_0001_003524","4.85324430460488 52.3599812967115",3
"2884","TMX7316010203-000264_pano_0001_003526","4.85325667830394 52.3597993234483",2
"2885","TMX7316010203-000335_pano_0000_011842","4.96579115824218 52.3012059980594",4
"2886","TMX7316010203-000335_pano_0000_011843","4.96582481454884 52.3011646066658",3
"2887","TMX7316010203-000299_pano_0002_001999","4.95576963346869 52.391790408141",1
"2888","TMX7316010203-000299_pano_0002_002000","4.95563538002008 52.391746698677",4
"2889","TMX7316010203-000297_pano_0000_001617","4.91913646224381 52.3871512269657",1
"2890","TMX7316010203-000231_pano_0002_000611","4.93523759504984 52.350958047584",3
"2891","TMX7316010203-000242_pano_0000_001404","4.94929562122737 52.3428250418327",2
"2892","TMX7316010203-000227_pano_0001_000750","4.94777112302884 52.3523320006117",1
"2893","TMX7316010203-000227_pano_0001_000751","4.94766691941943 52.3522690528674",3
"2894","TMX7316010203-000241_pano_0000_002154","5.01062911351927 52.3524478407558",1
"2895","TMX7316010203-000241_pano_0000_002206","5.01684131130324 52.3545155737757",1
"2896","TMX7316010203-000301_pano_0000_005332","4.90882597418423 52.3909742492733",3
"2897","TMX7316010203-000280_pano_0000_002069","4.87511163169991 52.3790219626456",4
"2898","TMX7316010203-000280_pano_0000_002070","4.87497575207517 52.3789875349289",4
"2899","TMX7316010203-000280_pano_0000_002076","4.87436159968708 52.3786604701555",2
"2900","TMX7316010203-000299_pano_0002_002877","4.96017354784772 52.3883261636387",1
"2901","TMX7316010203-000299_pano_0002_002888","4.96003837106257 52.3883128987143",4
"2902","TMX7316010203-000234_pano_0001_000141","4.91631391442118 52.3500974879052",2
"2903","TMX7316010203-000234_pano_0001_000145","4.91672348953151 52.349845343053",4
"2904","TMX7316010203-000234_pano_0001_000146","4.91683388316632 52.3497900663647",2
"2905","TMX7316010203-000234_pano_0001_000160","4.91561982670228 52.350649443439",1
"2906","TMX7316010203-000234_pano_0001_000162","4.91540942883205 52.3507711005053",1
"2907","TMX7316010203-000215_pano_0001_000426","4.78596237455899 52.2586149815624",1
"2908","TMX7316010203-000215_pano_0001_000515","4.78467003006253 52.258206337655",2
"2909","TMX7316010203-000215_pano_0001_003329","4.84697990128141 52.2840256876481",2
"2910","TMX7316010203-000216_pano_0000_003923","4.8549925784947 52.2980374821269",4
"2911","TMX7316010203-000216_pano_0000_003926","4.85489212272909 52.2977728096879",4
"2912","TMX7316010203-000216_pano_0000_003967","4.85463249780413 52.2940545508912",4
"2913","TMX7316010203-000216_pano_0000_003968","4.85462663449523 52.2939643393526",3
"2914","TMX7316010203-000321_pano_0000_008042","4.8407272579199 52.3859462183928",1
"2915","TMX7316010203-000321_pano_0000_008043","4.84065784703955 52.3859469413332",4
"2916","TMX7316010203-000321_pano_0000_008044","4.84058724802863 52.3859481324687",4
"2917","TMX7316010203-000321_pano_0000_008045","4.84051686217043 52.3859496935859",1
"2918","TMX7316010203-000321_pano_0000_008046","4.84044674208815 52.3859480654748",1
"2919","TMX7316010203-000321_pano_0000_008047","4.84037873776852 52.3859368878737",4
"2920","TMX7316010203-000321_pano_0000_008048","4.84031783961175 52.385914568482",3
"2921","TMX7316010203-000321_pano_0000_008049","4.84026863902393 52.3858829998132",4
"2922","TMX7316010203-000321_pano_0000_008050","4.8402359912142 52.3858442711232",3
"2923","TMX7316010203-000321_pano_0000_008051","4.84021771057499 52.3858015491968",4
"2924","TMX7316010203-000321_pano_0000_008052","4.84020834444392 52.3857573561531",3
"2925","TMX7316010203-000301_pano_0000_002060","4.97095895535122 52.3826321146079",1
"2926","TMX7316010203-000301_pano_0000_002067","4.97050762002809 52.3823503981983",3
"2927","TMX7316010203-000301_pano_0000_002071","4.97038440136725 52.3819897204284",4
"2928","TMX7316010203-000301_pano_0000_002164","4.96286545665211 52.3750635407777",3
"2929","TMX7316010203-000267_pano_0000_000078","4.84860691785574 52.3727392741835",4
"2930","TMX7316010203-000247_pano_0000_000429","4.91982001338619 52.3707220940693",4
"2931","TMX7316010203-000298_pano_0000_005313","4.9439836517011 52.4010282197004",4
"2932","TMX7316010203-000298_pano_0000_005314","4.94390277971109 52.4009526025944",4
"2933","TMX7316010203-000284_pano_0000_000283","4.79174260925211 52.3462270230239",1
"2934","TMX7316010203-000243_pano_0001_000688","4.93374834297146 52.3674128745304",3
"2935","TMX7316010203-000243_pano_0001_000695","4.93379744696464 52.3667898563786",4
"2936","TMX7316010203-000243_pano_0001_000696","4.93380264659075 52.3667007268397",3
"2937","TMX7316010203-000243_pano_0001_000700","4.93381459711191 52.366350670233",4
"2938","TMX7316010203-000243_pano_0001_000701","4.93381336599736 52.366261388492",3
"2939","TMX7316010203-000243_pano_0001_000703","4.93398562936463 52.3661300996265",3
"2940","TMX7316010203-000243_pano_0001_000704","4.93412432175769 52.3661027323115",3
"2941","TMX7316010203-000243_pano_0001_000705","4.9342697944875 52.3660885337606",2
"2942","TMX7316010203-000288_pano_0000_000234","4.81780838414763 52.3557059313774",4
"2943","TMX7316010203-000288_pano_0000_000235","4.81766802221939 52.3556778368088",4
"2944","TMX7316010203-000279_pano_0000_002837","4.86557934727552 52.3937116363333",4
"2945","TMX7316010203-000279_pano_0000_002838","4.86569949455469 52.3936561578299",2
"2946","TMX7316010203-000279_pano_0000_002839","4.86581797205907 52.3935998923716",4
"2947","TMX7316010203-000279_pano_0000_002840","4.86593700873865 52.3935437174099",3
"2948","TMX7316010203-000279_pano_0000_002841","4.86605621171041 52.3934883132047",4
"2949","TMX7316010203-000279_pano_0000_002842","4.86617884194602 52.3934360907622",2
"2950","TMX7316010203-000321_pano_0000_006880","4.83927113557628 52.3916111466187",4
"2951","TMX7316010203-000253_pano_0000_003675","4.86620816185822 52.3247802141363",2
"2952","TMX7316010203-000315_pano_0000_001468","4.89213234469276 52.4206547298211",3
"2953","TMX7316010203-000323_pano_0000_005420","4.80065248957232 52.4168392561538",2
"2954","TMX7316010203-000227_pano_0000_001404","4.88415247605342 52.3671927944423",2
"2955","TMX7316010203-000252_pano_0000_002027","4.90010134359261 52.3451491622294",2
"2956","TMX7316010203-000324_pano_0000_003615","5.01429966850192 52.3040086436465",1
"2957","TMX7316010203-000324_pano_0000_003616","5.01424206945782 52.3039803197667",4
"2958","TMX7316010203-000324_pano_0000_003617","5.01417984404471 52.3039571388724",4
"2959","TMX7316010203-000276_pano_0000_002005","4.8709848574808 52.3637119402344",1
"2960","TMX7316010203-000293_pano_0000_004690","4.83953219673631 52.3727307897924",1
"2961","TMX7316010203-000293_pano_0000_004700","4.83859135548397 52.3728103627483",4
"2962","TMX7316010203-000336_pano_0000_003191","4.990470979723 52.3132042939828",4
"2963","TMX7316010203-000336_pano_0000_003192","4.99040400646429 52.3131840688564",4
"2964","TMX7316010203-000275_pano_0000_000433","4.84762051895272 52.3781945744502",1
"2965","TMX7316010203-000275_pano_0000_000440","4.8485910072741 52.3783881471476",2
"2966","TMX7316010203-000275_pano_0000_000451","4.85011262910208 52.3787010728321",3
"2967","TMX7316010203-000275_pano_0000_000452","4.85025435951736 52.3787225462187",2
"2968","TMX7316010203-000337_pano_0000_009314","4.97685015117197 52.3237103318739",4
"2969","TMX7316010203-000337_pano_0000_009315","4.97679170267054 52.323681519315",4
"2970","TMX7316010203-000337_pano_0000_009316","4.97672944795568 52.3236565149563",3
"2971","TMX7316010203-000275_pano_0000_002008","4.8571270369563 52.3830844910774",1
"2972","TMX7316010203-000322_pano_0000_002131","4.81910905463457 52.3903720765726",1
"2973","TMX7316010203-000322_pano_0000_002132","4.81906272166914 52.3904025120971",1
"2974","TMX7316010203-000275_pano_0000_002745","4.88136197031177 52.3847919860521",4
"2975","TMX7316010203-000275_pano_0000_002746","4.88136723345807 52.3847024464917",3
"2976","TMX7316010203-000289_pano_0000_002726","4.80468521793007 52.3652833905558",1
"2977","TMX7316010203-000289_pano_0000_002734","4.80428842546475 52.3660279564956",2
"2978","TMX7316010203-000299_pano_0002_001434","4.95033828593684 52.3959740697681",3
"2979","TMX7316010203-000301_pano_0000_006291","4.90605949358028 52.3923358808742",4
"2980","TMX7316010203-000305_pano_0000_006131","4.84386485150032 52.37972906076",3
"2981","TMX7316010203-000265_pano_0000_001119","4.8516203737694 52.3688609293874",4
"2982","TMX7316010203-000265_pano_0000_001131","4.85211377590484 52.3677825653018",4
"2983","TMX7316010203-000265_pano_0000_001132","4.85215135072642 52.3676922010385",3
"2984","TMX7316010203-000265_pano_0000_001139","4.85243690688471 52.367067598194",4
"2985","TMX7316010203-000225_pano_0008_001126","4.88816623574418 52.3829378528974",4
"2986","TMX7316010203-000242_pano_0000_004831","4.93648326698933 52.361235664214",1
"2987","TMX7316010203-000298_pano_0000_003837","4.94018423750375 52.4039654219444",2
"2988","TMX7316010203-000298_pano_0000_003838","4.94005986831062 52.404017048828",4
"2989","TMX7316010203-000298_pano_0000_003839","4.93993332026801 52.404066652477",4
"2990","TMX7316010203-000298_pano_0000_003841","4.93967770694365 52.4041618089903",2
"2991","TMX7316010203-000298_pano_0000_003842","4.93955203685789 52.4042109013544",4
"2992","TMX7316010203-000298_pano_0000_003843","4.93942806702887 52.4042613518751",4
"2993","TMX7316010203-000298_pano_0000_003850","4.93856596135207 52.404610679154",2
"2994","TMX7316010203-000298_pano_0000_003851","4.9384437389074 52.4046627761118",4
"2995","TMX7316010203-000298_pano_0000_003852","4.93831611072676 52.4047076712359",4
"2996","TMX7316010203-000335_pano_0000_005294","4.97432066337234 52.2951274084266",3
"2997","TMX7316010203-000335_pano_0000_005295","4.97434237795614 52.2950850100047",3
"2998","TMX7316010203-000335_pano_0000_005304","4.97450148219625 52.2946923340195",4
"2999","TMX7316010203-000335_pano_0000_005305","4.97451035087819 52.2946474473243",3
"3000","TMX7316010203-000335_pano_0000_005306","4.97451649854829 52.2946028040623",3
"3001","TMX7316010203-000335_pano_0000_004247","4.97300755051046 52.2975813618534",3
"3002","TMX7316010203-000335_pano_0000_004248","4.9730757707857 52.2975786600626",3
"3003","TMX7316010203-000335_pano_0000_004249","4.97313897769418 52.2975754996851",3
"3004","TMX7316010203-000335_pano_0000_004250","4.9731961183297 52.2975521889979",2
"3005","TMX7316010203-000335_pano_0000_004251","4.97323774530621 52.2975154492364",3
"3006","TMX7316010203-000335_pano_0000_004260","4.973446760781 52.2971178704021",4
"3007","TMX7316010203-000335_pano_0000_004261","4.97347195710245 52.297073195707",3
"3008","TMX7316010203-000280_pano_0000_002248","4.87674631407305 52.3770739623883",4
"3009","TMX7316010203-000280_pano_0000_002249","4.87670572314356 52.3769873655375",3
"3010","TMX7316010203-000280_pano_0000_001780","4.87112793961302 52.3785986757442",3
"3011","TMX7316010203-000298_pano_0000_002637","4.94470397654226 52.3984262858253",2
"3012","TMX7316010203-000298_pano_0000_002638","4.94478780142322 52.3985006851672",1
"3013","TMX7316010203-000298_pano_0000_002639","4.94486878219642 52.3985761038165",2
"3014","TMX7316010203-000298_pano_0000_002644","4.94525365421286 52.3989582870176",2
"3015","TMX7316010203-000298_pano_0000_002645","4.94534027437888 52.3990301956937",1
"3016","TMX7316010203-000306_pano_0000_001550","4.9133716321807 52.3884084793163",2
"3017","TMX7316010203-000306_pano_0000_001551","4.91334751168179 52.3884500495607",1
"3018","TMX7316010203-000323_pano_0000_007487","4.79469520497886 52.3978540829126",1
"3019","TMX7316010203-000220_pano_0001_001037","4.91861066682063 52.3674294075753",3
"3020","TMX7316010203-000224_pano_0000_000848","4.89542249690062 52.3717428463443",4
"3021","TMX7316010203-000335_pano_0000_010437","4.96684729515214 52.3004263805505",3
"3022","TMX7316010203-000335_pano_0000_010438","4.96691475253805 52.3004403932334",2
"3023","TMX7316010203-000336_pano_0000_011619","4.97961986572545 52.2927256671083",3
"3024","TMX7316010203-000336_pano_0000_011620","4.97969280669879 52.2927231860238",2
"3025","TMX7316010203-000336_pano_0000_011624","4.9799847282634 52.2927136531895",2
"3026","TMX7316010203-000336_pano_0000_011625","4.98005782821218 52.2927115618182",2
"3027","TMX7316010203-000336_pano_0000_011631","4.98049787774645 52.2927019755014",3
"3028","TMX7316010203-000336_pano_0000_011632","4.98057122040714 52.2927008971184",3
"3029","TMX7316010203-000336_pano_0000_011633","4.98064478180152 52.2926996575876",2
"3030","TMX7316010203-000336_pano_0000_011634","4.98071840089013 52.2926981729895",2
"3031","TMX7316010203-000244_pano_0000_002068","4.96278413428923 52.3706145761026",1
"3032","TMX7316010203-000244_pano_0000_002069","4.96263122642671 52.370623247683",4
"3033","TMX7316010203-000332_pano_0001_002879","4.92759347662432 52.3281781542111",4
"3034","TMX7316010203-000332_pano_0001_002881","4.92766828195859 52.3280967554669",4
"3035","TMX7316010203-000332_pano_0001_002882","4.92770680897962 52.3280564718472",3
"3036","TMX7316010203-000332_pano_0001_002883","4.92775536657287 52.3280213504504",2
"3037","TMX7316010203-000332_pano_0001_002888","4.92810096396205 52.3279947273898",2
"3038","TMX7316010203-000332_pano_0001_002889","4.92816826514428 52.3280106423512",2
"3039","TMX7316010203-000227_pano_0001_000230","4.90113899090958 52.3768597120057",3
"3040","TMX7316010203-000227_pano_0001_000231","4.90128134406302 52.3768736442407",2
"3041","TMX7316010203-000227_pano_0001_000235","4.90185496019893 52.3769044615446",3
"3042","TMX7316010203-000227_pano_0001_000236","4.90199945878695 52.3768876386515",2
"3043","TMX7316010203-000227_pano_0001_000241","4.9024590950414 52.376549186964",1
"3044","TMX7316010203-000227_pano_0001_000246","4.90289051265179 52.3761847812024",3
"3045","TMX7316010203-000320_pano_0000_011178","4.91151231746326 52.420562597785",4
"3046","TMX7316010203-000320_pano_0000_011185","4.91187713288536 52.4203344480589",2
"3047","TMX7316010203-000248_pano_0000_000908","4.92575248082567 52.3641881436685",1
"3048","TMX7316010203-000261_pano_0000_003728","4.91959991212412 52.3436900189921",2
"3049","TMX7316010203-000261_pano_0000_003731","4.91944511378806 52.3439584458731",1
"3050","TMX7316010203-000252_pano_0000_003648","4.89769662220825 52.3509132004335",3
"3051","TMX7316010203-000252_pano_0000_003649","4.89784106997842 52.3509310851747",2
"3052","TMX7316010203-000257_pano_0000_002168","4.8789538733548 52.3348603894917",2
"3053","TMX7316010203-000257_pano_0000_002188","4.8816825990532 52.3349401543516",3
